s39,s40,s41,v92,v93,v94,v95,v96,v97,v98,v99,oh53,oh54,oh55,oh56,oh57,v100,v101,v102,v103,v104,v105,v106,v107,oh58,oh59,oh60,oh61,oh62
0.37353,0.24842,0.33814,0.00839,0.02626,0.16076,0.22888,0.02586,0.12827,0.29989,0.13841,0.18859,0.17639,0.40772,0.14527,-0.0946,0.12131,0.27916,0.09034,0.00824,0.2479,0.27511,0.05877,0.09948,0.36804,0.19165,0.32165,0.20141,-0.13916
0.37597,0.25269,0.36011,0.00084,0.00566,0.1773,0.24331,0.00328,0.12798,0.3243,0.14021,0.22827,0.22949,0.48462,0.22278,-0.05859,0.07472,0.2668,0.15609,0.0634,0.20763,0.32285,0.07309,0.02005,0.26795,0.1593,0.38391,0.23437,-0.15686
0.35827,0.25513,0.31128,0.0382,0.00051,0.15482,0.2562,0.03352,0.10918,0.3141,0.17541,0.1947,0.13916,0.36194,0.13855,-0.16418,0.09404,0.26988,0.12894,0.06393,0.22314,0.30171,0.0537,0.03644,0.27405,0.13732,0.32287,0.21301,-0.18249
0.37231,0.2478,0.32837,0.02056,0.00773,0.16033,0.24022,0.01238,0.10829,0.30755,0.15363,0.16967,0.13977,0.37049,0.14893,-0.14465,0.09445,0.22971,0.16584,0.00515,0.20017,0.30499,0.11962,0.08563,0.27893,0.1416,0.38025,0.1355,-0.13061
0.39672,0.27344,0.42481,0.00713,0.01288,0.19511,0.22476,0.0153,0.14468,0.32649,0.13513,0.14282,0.13245,0.41321,0.11719,-0.13366,0.04785,0.23744,0.23116,0.00412,0.17153,0.36657,0.1602,0.03863,0.26306,0.19348,0.52612,0.19836,-0.08789
0.41931,0.29114,0.37232,0.06171,0.04635,0.16754,0.30878,0.08636,0.09099,0.3622,0.13483,0.28564,0.37537,0.61646,0.4303,0.00977,0.06549,0.22251,0.16712,0.00928,0.17541,0.30099,0.12291,0.06341,0.26917,0.17395,0.41443,0.16296,-0.08972
0.35888,0.25696,0.26733,0.00378,0.05151,0.15058,0.24486,0.03973,0.07607,0.30244,0.13901,0.10253,0.10803,0.32471,0.16907,-0.18188,0.089,0.25237,0.14761,0.03403,0.20941,0.30536,0.08413,0.0532,0.19531,0.06591,0.27832,0.1062,-0.23315
0.401,0.27161,0.38147,0.0063,0.00206,0.16966,0.2397,0.00401,0.12052,0.31519,0.13424,0.14099,0.15015,0.39429,0.14771,-0.13366,0.03023,0.26473,0.16161,0.04021,0.17481,0.32613,0.09039,0.00218,0.25086,0.2069,0.43945,0.25451,-0.10681
0.38391,0.26367,0.43701,0.00629,0.01493,0.1756,0.23248,0.01602,0.13215,0.31519,0.13901,0.20324,0.19409,0.44678,0.1764,-0.08117,0.08816,0.23229,0.1845,0.01083,0.19718,0.32284,0.13603,0.08418,0.32288,0.1947,0.4602,0.18188,-0.08056
0.36987,0.25452,0.29663,0.0105,0.0103,0.18239,0.23248,0.01639,0.13424,0.32103,0.14199,0.14282,0.12756,0.39002,0.11536,-0.1477,0.1146,0.23641,0.14675,0.0299,0.21836,0.29333,0.08591,0.07835,0.2771,0.11047,0.32165,0.14587,-0.16967
0.36987,0.26184,0.29907,0.0172,0.01442,0.18832,0.22063,0.02513,0.1408,0.31774,0.1399,0.12023,0.09522,0.36621,0.07813,-0.16601,0.13769,0.23744,0.12343,0.05052,0.23537,0.27402,0.05758,0.08381,0.25391,0.05371,0.23132,0.11352,-0.22766
0.37597,0.25269,0.37903,0.02644,0.00412,0.17433,0.22579,0.02587,0.125,0.30937,0.14945,0.21423,0.17578,0.42664,0.1709,-0.09155,0.07305,0.24465,0.18493,0.04898,0.19361,0.33196,0.10173,0.02879,0.24109,0.13488,0.401,0.19287,-0.15503
0.37353,0.26428,0.39673,0.0151,0.01185,0.17432,0.25208,0.02149,0.12947,0.32795,0.15661,0.22155,0.19959,0.45044,0.18555,-0.09887,0.08648,0.24258,0.11325,0.02991,0.20196,0.26891,0.06235,0.05393,0.33264,0.2069,0.36987,0.24231,-0.08056
0.26977,0.17151,0.36987,0.01384,0.01597,0.14506,0.23095,0.02331,0.11127,0.28787,0.14348,0.29113,0.271,0.47974,0.25208,-0.00244,0.08731,0.22405,0.14633,0.03144,0.19181,0.28422,0.12111,0.09802,0.2655,0.13855,0.34912,0.10132,-0.12695
0.2893,0.18372,0.35217,0.01469,0.0036,0.16288,0.20258,0.0153,0.11664,0.28313,0.12767,0.12756,0.1062,0.34058,0.10193,-0.13366,0.05667,0.21478,0.17772,0.07372,0.16467,0.30463,0.08234,0.00291,0.12451,0.04211,0.29785,0.12939,-0.2124
0.30273,0.18372,0.39856,0.0021,0.08859,0.14082,0.26651,0.06085,0.04773,0.30937,0.15572,0.26062,0.25757,0.46021,0.36255,-0.05798,0.09571,0.18593,0.15863,0.00052,0.1757,0.26782,0.11187,0.08344,0.24353,0.10437,0.33264,0.10376,-0.11596
0.32409,0.21912,0.3125,0.05457,0.09941,0.19256,0.29023,0.1177,0.07786,0.37059,0.12917,0.1239,0.20325,0.48035,0.32105,-0.14038,0.05331,0.21375,0.18578,0.01083,0.16169,0.31082,0.1244,0.03863,0.16907,0.09155,0.35889,0.10437,-0.16174
0.30517,0.18921,0.34912,0.00629,0.00619,0.19299,0.24693,0.00109,0.13215,0.34034,0.14737,0.1477,0.13855,0.41626,0.14588,-0.15381,0.05793,0.2122,0.19002,0.00722,0.16407,0.31337,0.13783,0.05539,0.15747,0.07324,0.34668,0.06469,-0.17822
0.23559,0.14893,0.30518,0.00085,0.02524,0.17093,0.20259,0.01712,0.13484,0.29005,0.11664,0.11169,0.11292,0.35889,0.08301,-0.12695,0.07892,0.22044,0.15609,0.04176,0.18376,0.29005,0.08562,0.03899,0.12451,0.00976,0.23437,0.0592,-0.25146
0.29724,0.19104,0.354,0.00588,0.00979,0.15099,0.23558,0.00182,0.11187,0.29624,0.13215,0.13977,0.14832,0.3656,0.13672,-0.13061,0.0466,0.25856,0.16329,0.07423,0.18286,0.32321,0.07189,0.01202,0.20691,0.13916,0.37414,0.22705,-0.16723
0.27038,0.17151,0.30274,0.02056,0.03039,0.15778,0.23146,0.00365,0.09337,0.29916,0.14856,0.12512,0.09522,0.32227,0.13123,-0.17883,0.0806,0.2225,0.13022,0.07063,0.18614,0.26928,0.05071,0.02004,0.19287,0.07568,0.26306,0.1593,-0.18798
0.27404,0.17578,0.26978,0.02434,0.02576,0.17051,0.23867,0.00291,0.105,0.31519,0.15542,0.09521,0.05982,0.30518,0.09034,-0.22277,0.05164,0.24516,0.19299,0.06908,0.17869,0.33924,0.09576,0.00401,0.12085,0.04577,0.32348,0.12756,-0.24475
0.3009,0.18921,0.29419,0.0042,0.01132,0.16161,0.21702,0.00436,0.12022,0.29224,0.1226,0.13427,0.14038,0.37293,0.12696,-0.11657,0.04785,0.22971,0.21165,0.04794,0.16705,0.34435,0.12112,0.00765,0.14099,0.07141,0.37598,0.12817,-0.2008
0.26733,0.17212,0.26733,0.0021,0.00464,0.17094,0.22424,0.00511,0.11754,0.30536,0.12827,0.10192,0.10498,0.35096,0.11048,-0.16052,0.123,0.24207,0.15397,0.04898,0.22761,0.30353,0.07995,0.07215,0.21118,0.03234,0.2539,0.09033,-0.25451
0.27587,0.1709,0.25086,0.0105,0.05563,0.1722,0.2361,0.04847,0.0889,0.31483,0.12917,0.06958,0.08484,0.33264,0.15076,-0.1947,0.08858,0.23126,0.16796,0.02217,0.19689,0.3079,0.1053,0.06122,0.1532,0.02441,0.26611,0.05066,-0.24963
0.26123,0.15442,0.25818,0.00252,0.00824,0.17348,0.21702,0.00365,0.11724,0.30244,0.12738,0.07629,0.07263,0.32227,0.0824,-0.18432,0.03653,0.26113,0.19808,0.09073,0.1772,0.35491,0.08681,0.03242,0.05921,0.0061,0.29114,0.11352,-0.30334
0.3778,0.26856,0.33997,0.01385,0.05976,0.14464,0.30105,0.0543,0.06712,0.33706,0.16437,0.19287,0.21301,0.42115,0.28382,-0.14343,0.08102,0.2771,0.14888,0.0866,0.21806,0.32394,0.05459,0.00911,0.19775,0.07995,0.29419,0.18249,-0.24841
0.40588,0.2887,0.41992,0.00881,0.00413,0.18536,0.2459,0.00473,0.12798,0.33306,0.14856,0.21911,0.2063,0.47303,0.21119,-0.08484,0.06801,0.24311,0.18111,0.01392,0.18913,0.32758,0.13543,0.06887,0.26428,0.1654,0.42602,0.14892,-0.12268
0.40893,0.27954,0.4126,0.0,0.00515,0.17645,0.25517,0.00364,0.12708,0.33196,0.14766,0.17883,0.17883,0.43274,0.17273,-0.12329,0.0764,0.2189,0.17136,0.02011,0.18108,0.30208,0.13216,0.08054,0.21668,0.10559,0.35217,0.08178,-0.15381
0.43396,0.29541,0.42053,0.00127,0.01803,0.18281,0.24589,0.01165,0.13902,0.33087,0.14139,0.24169,0.24353,0.5066,0.22217,-0.0476,0.11376,0.21942,0.17857,0.00618,0.20793,0.30864,0.12201,0.09438,0.25147,0.08606,0.34302,0.09338,-0.17395
0.29174,0.18799,0.29602,0.00714,0.03142,0.19129,0.21806,0.01603,0.15274,0.31848,0.12111,0.07019,0.08057,0.35584,0.04334,-0.17761,0.08647,0.24414,0.14082,0.05928,0.20285,0.2937,0.06474,0.03316,0.19592,0.07019,0.27283,0.14038,-0.21911
0.26733,0.1471,0.2002,0.01217,0.07366,0.13955,0.27992,0.04155,0.05548,0.31775,0.17064,0.09094,0.07324,0.27405,0.16053,-0.25818,0.10285,0.2328,0.13022,0.04382,0.20792,0.27657,0.06623,0.0583,0.23743,0.08789,0.27527,0.13977,-0.18798
0.25329,0.14282,0.16785,0.00084,0.05151,0.13446,0.29125,0.03571,0.06474,0.32139,0.16914,0.17944,0.17822,0.37171,0.23926,-0.16662,0.10662,0.26113,0.12258,0.03815,0.22701,0.29005,0.06413,0.06559,0.19287,0.03784,0.21423,0.08301,-0.2716
0.25451,0.14405,0.15625,0.03232,0.017,0.14464,0.2397,0.01603,0.09188,0.2937,0.16169,0.10376,0.05676,0.2649,0.07691,-0.22705,0.13685,0.25547,0.13531,0.05155,0.24522,0.29698,0.06533,0.08235,0.18982,-0.00916,0.18555,0.05188,-0.31189
0.2423,0.12818,0.26001,0.03652,0.00155,0.19299,0.25826,0.0328,0.13483,0.34835,0.1235,0.07141,0.12451,0.40222,0.12635,-0.18127,0.07431,0.21478,0.19002,0.02629,0.1772,0.31519,0.11843,0.04592,0.10254,-0.0055,0.26794,0.02563,-0.26001
0.24963,0.13245,0.27405,0.01385,0.00308,0.18239,0.2397,0.0142,0.13006,0.32613,0.14856,0.1123,0.09216,0.35462,0.08851,-0.19165,0.10075,0.22508,0.15778,0.00567,0.20196,0.29479,0.10769,0.08345,0.1648,0.01831,0.24536,0.02502,-0.24841
0.36682,0.26123,0.39551,0.0042,0.04583,0.165,0.21856,0.02878,0.14259,0.29624,0.12349,0.17089,0.177,0.41443,0.12269,-0.08178,0.06675,0.23538,0.13658,0.01804,0.18376,0.28386,0.08562,0.04519,0.26123,0.16418,0.36072,0.18554,-0.11474
0.39245,0.271,0.34668,0.00294,0.02008,0.17093,0.22579,0.01165,0.13185,0.30645,0.12857,0.18188,0.18616,0.43213,0.16236,-0.08117,0.0764,0.27504,0.16839,0.07938,0.21359,0.33924,0.07249,0.01021,0.21851,0.10742,0.34973,0.20141,-0.2185
0.35217,0.24536,0.35645,0.02014,1e-05,0.16161,0.23145,0.01748,0.11366,0.30244,0.14826,0.16967,0.14038,0.37293,0.14039,-0.13366,0.0911,0.24413,0.14295,0.02939,0.20613,0.29552,0.08353,0.0583,0.26856,0.1361,0.3418,0.1709,-0.15319
0.36743,0.25025,0.36255,0.01553,0.03759,0.17263,0.22476,0.04008,0.14319,0.30718,0.1411,0.22094,0.19836,0.44678,0.15381,-0.06775,0.07094,0.23693,0.16796,0.00309,0.18764,0.31192,0.11992,0.06377,0.26001,0.15686,0.39856,0.1532,-0.1239
0.36438,0.27466,0.34912,0.06716,0.00979,0.1633,0.26135,0.05137,0.10918,0.32503,0.19897,0.24108,0.14343,0.37842,0.15503,-0.16601,0.09739,0.23899,0.14887,0.02422,0.20762,0.29697,0.09069,0.06741,0.21057,0.06897,0.2832,0.09765,-0.21423
0.3833,0.26123,0.41748,0.02393,0.01596,0.17942,0.21547,0.03206,0.13543,0.30645,0.1417,0.22766,0.19287,0.45105,0.17396,-0.06225,0.09572,0.21889,0.17857,0.00618,0.1948,0.30827,0.12917,0.08746,0.23804,0.09887,0.35583,0.09155,-0.16052
0.34362,0.24903,0.33386,0.0596,0.02267,0.11622,0.28661,0.0357,0.06861,0.30244,0.20822,0.32653,0.23987,0.40711,0.26673,-0.09948,0.09194,0.21425,0.15949,0.00155,0.18943,0.28859,0.11127,0.07871,0.23438,0.1007,0.3302,0.10254,-0.15319
0.33874,0.22522,0.30701,0.01384,0.00154,0.16966,0.23043,0.01093,0.11843,0.30864,0.14319,0.13305,0.11292,0.35706,0.11475,-0.15991,0.06339,0.2086,0.15694,0.02578,0.16587,0.2824,0.12529,0.07325,0.21851,0.12634,0.35217,0.09582,-0.12085
0.47424,0.32593,0.37781,0.06296,0.02473,0.23074,0.28301,0.07215,0.14797,0.39828,0.11903,0.13855,0.2301,0.56214,0.2594,-0.10498,0.11754,0.19932,0.17984,0.00052,0.19897,0.29552,0.12619,0.10167,0.19714,0.02624,0.28503,0.02685,-0.20996
0.07812,0.0177,-0.07019,0.01931,0.03296,0.19511,0.2062,0.00656,0.11813,0.31337,0.13304,-0.27649,-0.30456,-0.0238,-0.2655,-0.5487,0.09613,0.23177,0.18324,0.10104,0.20256,0.32139,0.07041,0.01203,-0.21667,-0.35645,-0.09277,-0.23682,-0.6311
1.60644,0.9668,2.99012,0.02518,0.02987,0.18154,0.21188,0.04299,0.14498,0.30573,0.1405,0.20141,0.1648,0.42603,0.1294,-0.08606,0.09319,0.21684,0.17603,0.01546,0.19181,0.30463,0.13275,0.09183,0.32959,0.19409,0.44739,0.17578,-0.06286
1.26281,0.75684,2.26319,0.01426,0.01803,0.16712,0.2459,0.02513,0.12798,0.31739,0.15243,0.15136,0.13062,0.3711,0.10926,-0.16052,0.11628,0.21632,0.17391,0.01546,0.20792,0.30244,0.11336,0.09001,0.19775,0.02868,0.27893,0.04699,-0.22766
1.26709,0.75867,2.13746,0.01427,0.02679,0.17772,0.27476,0.00657,0.10948,0.3469,0.16914,0.16418,0.14343,0.39917,0.17518,-0.18188,0.07724,0.28997,0.13573,0.06134,0.22284,0.32175,0.05996,0.02369,0.25757,0.14526,0.34057,0.21789,-0.19836
1.59423,0.9607,3.17749,0.03987,0.01339,0.16499,0.23713,0.04408,0.1238,0.30936,0.16556,0.20507,0.1471,0.38452,0.13123,-0.13366,0.14272,0.25598,0.11834,0.06546,0.24969,0.28276,0.04535,0.07762,0.34912,0.1416,0.31189,0.21911,-0.16174
1.61499,0.97229,3.33741,0.02476,0.03554,0.16754,0.20929,0.04663,0.13842,0.29187,0.13871,0.18432,0.14832,0.38941,0.10621,-0.09948,0.11418,0.22662,0.16796,0.0098,0.2124,0.30463,0.11246,0.09219,0.23743,0.07141,0.31311,0.08301,-0.19714
0.33264,0.21485,0.35645,0.02266,0.02575,0.1756,0.23558,0.03789,0.13842,0.31739,0.15243,0.1892,0.15625,0.40894,0.12574,-0.12268,0.07598,0.26423,0.18026,0.0397,0.20703,0.3418,0.10381,0.0379,0.26978,0.1593,0.4187,0.2063,-0.15381
0.40649,0.28626,0.32654,0.01133,0.00463,0.16627,0.24073,0.01311,0.11962,0.31301,0.14736,0.18737,0.1709,0.41016,0.16541,-0.11413,0.10453,0.23846,0.17603,0.01495,0.2124,0.31993,0.13245,0.10131,0.30274,0.15075,0.40405,0.13305,-0.13183
0.39184,0.27222,0.37109,0.0235,0.0206,0.19129,0.21394,0.03497,0.14647,0.31556,0.1405,0.18066,0.14649,0.42176,0.12208,-0.10681,0.14273,0.3147,0.08992,0.04898,0.2837,0.29989,0.0349,0.08928,0.42664,0.21911,0.34851,0.2771,-0.15381
0.39245,0.28565,0.34729,0.00965,0.0036,0.21759,0.22682,0.01093,0.15512,0.34726,0.13811,0.10253,0.0885,0.40161,0.08423,-0.18005,0.06171,0.21581,0.17263,0.00568,0.16884,0.30098,0.1247,0.05758,0.1239,0.03418,0.28259,0.02746,-0.22155
0.42297,0.29724,0.42725,0.00294,0.00619,0.19002,0.23816,0.00693,0.13006,0.33159,0.13573,0.1892,0.19348,0.46692,0.20081,-0.0885,0.06338,0.25238,0.2125,0.04382,0.19122,0.36111,0.1241,0.02405,0.30151,0.20935,0.51514,0.26123,-0.08972
1.24877,0.74097,2.24183,0.00503,0.02576,0.18748,0.23816,0.02259,0.14677,0.32941,0.1414,0.19287,0.18555,0.45533,0.15503,-0.09643,0.01385,0.27143,0.21462,0.05774,0.16705,0.37641,0.11754,0.02879,0.28076,0.26062,0.56946,0.32898,-0.06103
1.54174,0.92346,3.23365,0.01343,0.07521,0.14973,0.28507,0.06487,0.06175,0.33014,0.15542,0.14343,0.16296,0.37842,0.25208,-0.17456,0.09025,0.20447,0.16966,0.0,0.18257,0.29041,0.11933,0.07835,0.16785,0.03662,0.28076,0.03662,-0.20568
0.29113,0.17945,0.32349,0.00462,0.03193,0.15227,0.22476,0.01858,0.12559,0.28968,0.12678,0.21057,0.21729,0.4364,0.17945,-0.04882,0.05248,0.24774,0.15948,0.05206,0.18078,0.31227,0.08204,0.00875,0.25208,0.17578,0.40527,0.23742,-0.11779
0.34118,0.23865,0.40711,0.00252,0.00824,0.17136,0.22218,0.00801,0.12529,0.30427,0.13036,0.23071,0.22705,0.47364,0.21729,-0.03601,0.09865,0.1849,0.17857,0.00309,0.17719,0.28422,0.1238,0.08344,0.21362,0.07019,0.32715,0.07385,-0.14892
0.34179,0.23926,0.34363,0.04994,0.05048,0.13997,0.28249,0.00764,0.06921,0.31993,0.19897,0.22216,0.14954,0.35096,0.20936,-0.18493,0.10915,0.23229,0.1247,0.00774,0.2121,0.27147,0.08323,0.08928,0.23865,0.07995,0.2594,0.08911,-0.19531
0.38452,0.27466,0.35889,0.02309,0.05976,0.15354,0.30878,0.06232,0.07338,0.35018,0.16228,0.21179,0.24536,0.46631,0.31617,-0.12024,0.10453,0.23847,0.17559,0.00876,0.2124,0.31956,0.11843,0.08454,0.27405,0.12207,0.37475,0.13244,-0.16052
0.41748,0.29419,0.36987,0.00168,0.07572,0.18451,0.25414,0.05211,0.08591,0.33816,0.14826,0.10864,0.1062,0.37171,0.19593,-0.1947,0.07556,0.21786,0.14591,0.00361,0.17988,0.27948,0.10471,0.06814,0.2002,0.09033,0.30029,0.08606,-0.16784
0.36071,0.26856,0.3064,0.03022,0.07624,0.13658,0.28867,0.0277,0.05191,0.32139,0.18853,0.14587,0.10193,0.29847,0.19227,-0.23986,0.08186,0.2498,0.16118,0.02217,0.20285,0.31519,0.10053,0.05539,0.18005,0.06103,0.29297,0.08728,-0.23498
0.44067,0.30701,0.40894,0.02728,0.02781,0.20741,0.21909,0.04336,0.16198,0.33305,0.14617,0.17578,0.13611,0.43457,0.10315,-0.12329,0.10957,0.23846,0.15185,0.01031,0.21598,0.29916,0.10083,0.08782,0.24353,0.08422,0.30273,0.09643,-0.19836
1.27624,0.76355,2.44629,0.06213,0.02318,0.13318,0.27527,0.03753,0.08024,0.309,0.20345,0.26367,0.17334,0.36499,0.20081,-0.15258,0.12006,0.22817,0.1739,0.05052,0.21747,0.31082,0.09307,0.06851,0.19287,0.01831,0.26855,0.07812,-0.25207
0.37414,0.26001,0.28198,0.02939,0.04276,0.14379,0.29435,0.05576,0.07636,0.33159,0.14945,0.23864,0.28137,0.48828,0.33204,-0.06714,0.1167,0.22559,0.14846,0.06393,0.21359,0.28713,0.06742,0.05611,0.21423,0.04455,0.25818,0.12024,-0.22277
0.35583,0.24597,0.40711,0.01595,0.00463,0.1879,0.23713,0.01712,0.13484,0.32904,0.14856,0.17456,0.15137,0.42176,0.14588,-0.12939,0.10159,0.22971,0.16542,0.00671,0.20524,0.30463,0.12022,0.09293,0.2887,0.14099,0.37903,0.13305,-0.13122
0.42663,0.30762,0.43945,0.08269,0.01339,0.22904,0.22269,0.0623,0.15333,0.35419,0.18763,0.25329,0.13306,0.46265,0.14893,-0.13061,0.10285,0.21116,0.15821,0.03042,0.1954,0.28531,0.09367,0.06778,0.23377,0.08422,0.31189,0.12024,-0.16601
0.38146,0.27161,0.29724,0.04534,0.06439,0.16628,0.29899,0.08491,0.07965,0.35419,0.1408,0.20141,0.26733,0.5066,0.34363,-0.08667,0.07598,0.2328,0.15439,0.01083,0.18883,0.29734,0.10232,0.0583,0.19959,0.08911,0.31128,0.10193,-0.18676
1.3446,0.81665,2.33887,0.0214,0.04275,0.18875,0.21547,0.04882,0.15751,0.31447,0.1399,0.20263,0.17151,0.44312,0.12085,-0.08361,0.06843,0.20293,0.20486,0.02114,0.16616,0.31956,0.13185,0.04445,0.17944,0.07995,0.37475,0.10498,-0.16052
0.3833,0.28565,0.29114,0.02855,0.07727,0.14294,0.31394,0.07944,0.05578,0.34471,0.16138,0.19958,0.24109,0.44678,0.33265,-0.13061,0.09445,0.19778,0.15524,0.03247,0.18167,0.27329,0.12798,0.10494,0.26123,0.1239,0.34729,0.08545,-0.11047
0.307,0.20935,0.34546,0.04618,0.06387,0.16669,0.2794,0.08527,0.08024,0.3407,0.12887,0.1062,0.17334,0.41321,0.24903,-0.15747,0.09488,0.20602,0.17051,0.00671,0.18674,0.29223,0.11604,0.07762,0.16358,0.02563,0.27099,0.03357,-0.2185
0.46997,0.32044,0.38574,0.00042,0.03038,0.1387,0.24073,0.02113,0.11515,0.28933,0.13901,0.21484,0.21545,0.41504,0.17945,-0.06958,0.0466,0.24105,0.14379,0.03144,0.17272,0.29406,0.08293,0.01822,0.32898,0.26123,0.46814,0.29846,-0.02441
0.41748,0.29785,0.3241,0.03148,0.00567,0.16415,0.23816,0.02331,0.11217,0.30937,0.16019,0.16601,0.12024,0.35645,0.12696,-0.16174,0.04827,0.30337,0.12215,0.03712,0.21001,0.31956,0.06443,0.01567,0.3363,0.26611,0.44189,0.31006,-0.09338
2.10144,1.06507,5.19959,0.01805,0.01236,0.17263,0.25723,0.00692,0.11426,0.33014,0.16168,0.21545,0.18921,0.43763,0.20386,-0.11535,0.10243,0.27195,0.09501,0.05722,0.2303,0.27402,0.03371,0.04847,0.36621,0.21728,0.354,0.28503,-0.10498
0.82397,0.51453,2.68677,0.00671,0.02781,0.20232,0.22527,0.0255,0.1584,0.33305,0.13513,0.19958,0.18982,0.48096,0.15687,-0.0769,0.06338,0.19881,0.22692,0.01856,0.16019,0.3356,0.17034,0.06814,0.28442,0.19226,0.5188,0.17029,-0.04333
0.14282,0.08057,0.10254,0.02098,0.02627,0.17814,0.23661,0.00037,0.11008,0.3203,0.15184,-0.07874,-0.10925,0.1471,-0.07812,-0.3894,0.08606,0.24052,0.20359,0.08764,0.20046,0.34507,0.09248,0.01276,-0.02014,-0.14527,0.1477,-0.04151,-0.43029
0.10864,0.047,0.11902,0.01049,0.06954,0.18026,0.26239,0.04009,0.08651,0.34034,0.1593,-0.07264,-0.08789,0.17151,-0.00549,-0.39856,0.05122,0.26886,0.18238,0.11805,0.19212,0.3469,0.05996,0.03899,-0.01037,-0.08484,0.17761,0.05493,-0.40344
0.13244,0.0824,0.0708,0.00923,0.05254,0.1968,0.24022,0.02916,0.10799,0.33888,0.14557,-0.13001,-0.14343,0.13977,-0.08117,-0.42785,0.14945,0.23846,0.20063,0.08351,0.24432,0.34106,0.09278,0.0707,-0.04455,-0.26185,0.02685,-0.16297,-0.54443
0.24108,0.15381,0.28015,0.05541,0.08808,0.17984,0.30105,0.11041,0.07547,0.3673,0.13483,0.05798,0.13855,0.39734,0.24292,-0.21789,0.08144,0.22405,0.19851,0.02526,0.18764,0.32904,0.125,0.05284,0.1416,0.02319,0.30884,0.0531,-0.24231
0.24536,0.14038,0.15625,0.0403,0.00154,0.14591,0.24486,0.03389,0.10173,0.29843,0.17033,0.10803,0.04944,0.2594,0.05127,-0.24047,0.09235,0.25804,0.09883,0.03093,0.21508,0.26746,0.05161,0.0583,0.15686,0.02258,0.16479,0.0592,-0.2832
0.27038,0.16602,0.18799,0.00545,0.08757,0.15227,0.27424,0.05722,0.05638,0.32467,0.16258,0.02807,0.02014,0.23926,0.12391,-0.30456,0.10285,0.2843,0.14337,0.02269,0.23776,0.3243,0.08771,0.07325,0.23499,0.08544,0.29175,0.1123,-0.25146
0.25695,0.15198,0.18982,0.02897,0.06902,0.17094,0.27682,0.07398,0.08025,0.34253,0.1396,0.08361,0.12573,0.37171,0.20752,-0.20202,0.07221,0.29925,0.10519,0.07733,0.22463,0.30208,0.02923,0.00802,0.18433,0.07934,0.23071,0.1709,-0.27527
0.24169,0.13733,0.2002,0.00462,0.01905,0.1722,0.22476,0.00947,0.13215,0.30682,0.12678,0.0708,0.07752,0.32532,0.05494,-0.1886,0.09319,0.21941,0.17093,0.01237,0.1933,0.30207,0.11306,0.07215,0.12268,-0.01282,0.23315,0.00183,-0.27282
0.2185,0.1178,0.16052,0.03232,0.00566,0.19002,0.2129,0.03207,0.13693,0.31374,0.14617,0.00061,-0.04639,0.22705,-0.0531,-0.29846,0.07766,0.24311,0.17645,0.03351,0.19599,0.32358,0.10471,0.04373,0.00183,-0.11109,0.14282,-0.07141,-0.39917
0.23071,0.13611,0.23132,0.04491,0.02678,0.18451,0.22991,0.02004,0.11426,0.32103,0.16496,0.11535,0.05005,0.31556,0.08179,-0.22216,0.09529,0.28019,0.14294,0.05206,0.23,0.32103,0.07041,0.04592,0.17639,0.03784,0.24353,0.09948,-0.29419
0.19348,0.1001,0.22034,0.00713,0.02266,0.1739,0.21136,0.00984,0.10918,0.2988,0.12738,-0.03418,-0.04455,0.20569,-0.0177,-0.2948,0.06213,0.21375,0.16754,0.01701,0.16795,0.29515,0.10799,0.04191,0.01038,-0.07996,0.16113,-0.05982,-0.33325
0.18432,0.11902,0.24841,0.02981,0.07881,0.19384,0.26187,0.08163,0.09069,0.35164,0.13036,-0.0055,0.03784,0.31678,0.13123,-0.27221,0.07052,0.19315,0.18535,0.00206,0.16198,0.29588,0.12917,0.05976,0.05493,-0.04761,0.21911,-0.04517,-0.27649
0.15563,0.08057,0.13184,0.05036,0.00463,0.15524,0.24023,0.04044,0.1065,0.30318,0.17481,0.0299,-0.04333,0.18006,-0.03784,-0.32776,0.08396,0.25186,0.15736,0.00619,0.20554,0.31337,0.10709,0.06851,0.07996,-0.04212,0.18432,-0.03479,-0.34057
0.15563,0.07385,0.13306,0.02477,0.06851,0.1633,0.28971,0.06997,0.07518,0.34508,0.15005,-0.02198,0.01404,0.24903,0.09522,-0.32898,0.10957,0.23177,0.18409,0.03918,0.2121,0.32212,0.1068,0.06741,0.05188,-0.10743,0.15747,-0.06104,-0.38208
0.1715,0.08911,0.14649,0.01553,0.07521,0.18663,0.28301,0.06669,0.0877,0.36038,0.15274,0.03479,0.05737,0.32593,0.14649,-0.27771,0.09781,0.22456,0.15354,0.02475,0.19957,0.29078,0.09367,0.06741,0.07019,-0.07203,0.14892,-0.04273,-0.33813
0.16113,0.06836,0.25696,0.01972,0.01545,0.20147,0.20105,0.00619,0.13275,0.3152,0.13036,-0.03235,-0.06103,0.22889,-0.04272,-0.29907,0.09906,0.19624,0.20063,0.01495,0.18406,0.31119,0.13245,0.07543,0.07629,-0.06775,0.22095,-0.05005,-0.30029
0.17395,0.09766,0.12573,0.01594,0.02266,0.17475,0.23301,0.00219,0.10978,0.31483,0.14617,-0.02137,-0.04455,0.20691,-0.0177,-0.32043,0.12258,0.25031,0.13446,0.05465,0.23209,0.2926,0.06295,0.06778,0.13794,-0.04029,0.1532,0.02441,-0.33691
